LANG,Keyword,TOPICS,CATEGORY,SUB-CATEGORY,Position SE Ranking,Average Search Volume,Volume Q1 2026,Volume Q4 2025,Coverage One Search Q1 2026,Coverage One Search Q4 2025,Clics OneSearch Q1 2026,Impressions OneSearch Q1 2026,Clics OneSearch Q4 2025,Impressions OneSearch Q4 2025,Clics SEO Q1 2026,Clics SEM Q1 2026,Clics SEO Q4 2025,Clics SEM Q4 2025,Impr. SEO Q1 2026,Impr. SEM Q1 2026,Impr. SEO Q4 2025,Impr. SEM Q4 2025,CTR SEO Q1 2026,CTR SEM Q1 2026,CTR SEO Q4 2025,CTR SEM Q4 2025,Conversions SEO Q1 2026,Conversions SEM Q1 2026,Conversions SEO Q4 2024,Conversions SEM Q4 2024,CPC SEO Q1 2026,CPC moy. SEM Q1 2026,Dépense SEM Q1 2026,Coût SEO Q1 2026,Dépense SEM Q4 2025,Coût SEO Q4 2025,Purchase intent,Questions,Yogurt types,Taste,Packaging,Ingredient,Brands,Retailer,Demography,Benefits,Testimonials,Bio,Moments,Recipes,Searches: Oct 2024,Searches: Nov 2024,Searches: Dec 2024,Searches: Jan 2025,Searches: Feb 2025,Searches: Mar 2025
New,liquid yogurt,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogourt grec maxi,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,Maxi,,,,,,,,,,,,
New,yogurt high in protein low in sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Rich in protein,,,,,,,,,,
New,benefits of eating yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,what to make with greek yogurt,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
FR,recette avec yogourt passé date,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,lactose yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,,,,,,,,,,,,,,
New,low sugar high protein yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Rich in protein,,,,,,,,,,
FR,pain banane yogourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Banana,,,,,,,,,,,,,,,,
New,quick high protein snacks,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,liberte grec,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liberte,,,,,,,,,,,,,
New,yogourt sans produit laitier,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Without,,,,,,,,,,,,,,
New,yogourt sans produits laitiers,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Without,,,,,,,,,,,,,,
New,dairy products canada,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dairy,,,,,,,,,,,,,,
New,canadian brand yogurt,EATING BETTER,ORIGIN,Made in Canada,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,is oikos yogurt greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,oikos yogurt lactose free,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,Oikos,,,,,,,,,,,,,
New,high protein yogurt bowl,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Rich in protein,,,,,,,,,,
New,making greek yogurt at home,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,high protein snacks to buy,CONSUMER HABITS,MEALS,Snack,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,Snack,,,,,,,
New,collation santé protéinée,CONSUMER HABITS,MEALS,Snack,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snack,,,,,,,
New,which is the healthiest yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Healthy,,,,,,,,,,
New,oikos lactose free yogurt,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Lactose,Oikos,,,,,,,,,,,,,
New,which yogurt is the healthiest,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Healthy,,,,,,,,,,
New,dannon light & fit greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,Light,,,,,,,,,,
New,dannon light and fit greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,Light,,,,,,,,,,
New,greek yogurt fiber,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,which yogurt is healthiest,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,Healthy,,,,,,,,,,
New,greek yogurt vanilla nutrition,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,,,,,,,,,,,,,,
FR,trempette yogourt pour légumes,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oikos greek yogurt cup,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Cup,,Oikos,,,,,,,,,,,,,
New,yogurt no sugar added,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
FR,trempette legumes yogourt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogourt grec vanille,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Vanilla,,,,,,,,,,,,,,,,
New,oikos greek yogurt strawberry,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Strawberry,,,Oikos,,,,,,,,,,,,,
New,oikos flavored greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
FR,sauce yogourt grec pour poulet,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
EN,how much protein in oikos greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,How,Greek,,,Protein,Oikos,,,,,,,,,,,,,
New,no added sugar yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,no sugar added yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,does oikos have probiotics,HEALTH,COMPOSITION,Probiotics,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Probiotic,Oikos,,,,,,,,,,,,,
New,yoghurt no added sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,yogurt with no added sugar,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
EN,oikos greek yogurt flavors,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,how much protein is in oikos greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,yogurt with no sugar added,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,Sugar-free,,,,,,,,,,
New,oikos greek yogurt flavours,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
FR,trempette legume yogourt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogurt no added sugar,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
EN,oikos strawberry greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Strawberry,,,Oikos,,,,,,,,,,,,,
EN,low sugar yogurt canada,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Sugar,,,,,,,,,,,,,,
New,vanilla greek yogurt nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,,,,,,,,,,,,,,
New,olympic yogourt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,iogo protein yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,iogo yogurt protein,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,astro greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,oikos nutritional info,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,oikos nutrition information,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
FR,trempette yogourt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
FR,pain banane yogourt grec ricardo,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Banana,,,,,,,,,,,,,,,,
New,greek yogurt cup calories,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Cup,Calorie,,,,,,,,,,,,,,
New,recipes with vanilla greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Vanilla,,,,,,,,,,,,,,,,
New,high fat greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,Rich in protein,,,,,,,,,,
New,oikos nutrition label,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
FR,yogourt grec nature valeur nutritive,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
New,canadian yoghurt brands,EATING BETTER,ORIGIN,Made in Canada,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
FR,oikos drink,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
EN,full fat greek yogurt canada,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Fat,,,,,,,,,,,,,,
FR,yaourt grec nature,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,,,,,,,,,,
New,what is yogurt good for,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,Good or bad,,,,,,,,,
FR,trempette au yogourt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogourt grec 0,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Without,,,,,,,,,,,,,,
New,oikos nutritional information,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,ratio yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,oikos greek yogurt drink,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,oikos greek yogurt drinkable,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Oikos,,,,,,,,,,,,,
New,greek yogurt low calorie,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Calorie,,,,,,,,,,,,,,
New,lowest calorie greek yogurt,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Calorie,,,,,,,,,,,,,,
New,low calorie greek yogurt,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Calorie,,,,,,,,,,,,,,
New,what breakfast foods are high in protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,dairy products in canada,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dairy,,,,,,,,,,,,,,
New,what is a high protein breakfast,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
New,what yogurts are made in canada,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,low cal greek yogurt,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
FR,yogourt oikos proteine,PRODUCTS,BRANDS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Protein,Oikos,,,,,,,,,,,,,
New,high protein foods and snacks,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
FR,oikos nutrition facts,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
FR,meilleur gâteau aux amandes,RECIPES,RECIPES,Cakes,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Almond,,,,,,,Best,,,,,,,,,
New,snacks with the most protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New,calories yogourt grec,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,Calorie,,,,,,,,,,,,,,
New,oikos vanilla,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Vanilla,,,Oikos,,,,,,,,,,,,,
EN,100g greek yogurt protein,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,Gram,Protein,,,,,,,,,,,,,,
New,oikos coconut yogurt,PRODUCTS,YOGURTS,Yogurts,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Coconut,,,Oikos,,,,,,,,,,,,,
FR,vinaigrette au yogourt,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,is oikos yogurt healthy,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,Healthy,,,,,,,,,,
New,oikos danone,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,protein packed breakfast,CONSUMER HABITS,MEALS,Breakfast,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breakfast,,,,,,,
New,healthy greek yogurt,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,Healthy,,,,,,,,,,
New,siggi's yogurt protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Siggi's,,,,,,,,,,,,,
New,is plain greek yogurt good for you,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,Plain,,,,,,,Good or bad,,,,,,,,,
New,oikos triple zero nutrition,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oikos,,,,,,,,,,,,,
New,oikos dairy free,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dairy,Oikos,,,,,,,,,,,,,
FR,vinaigrette yogourt,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,yogurt griego,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,,,,,,,,,,,,,,
New,liberte greek,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,Liberte,,,,,,,,,,,,,
New,is plain yogurt good for you,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Plain,,,,,,,Good or bad,,,,,,,,,
FR,sauce yaourt grec,RECIPES,RECIPES,Recipes with yogurt,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,vanilla oikos,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Vanilla,,,Oikos,,,,,,,,,,,,,
New,protein filled snacks,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR,calorie yogourt grec,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Calorie,,,,,,,,,,,,,,
New,oikos lactose free,PRODUCTS,BRANDS,Danone - generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lactose,Oikos,,,,,,,,,,,,,
New,why is greek yogurt better for you,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,,,,,,,,,,,,,,,
New,snack full of protein,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New,is oikos yogurt good for you,PRODUCTS,YOGURTS,Greek,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,,,,Oikos,,,,Good or bad,,,,,,,,,
New,chobani protein drink,PRODUCTS,YOGURT DRINKS,Yogurt drinks,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chobani,,,,,,,,,,,,,
FR,yogourt grec calorie,EATING BETTER,HEALTHIER EATING,Labels & scoring,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Greek,,,Calorie,,,,,,,,,,,,,,
New,oikos yogurt coconut,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Yogurt,Coconut,,,Oikos,,,,,,,,,,,,,
New,high protein snack foods,PRODUCTS,PLANT BASED YOGURTS,Generic,,,,,#DIV/0!,#DIV/0!,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rich in protein,,,,,,,,,,
